"","X","FISHSET_ID","SET_NO","TRIP","DATE_TIME3","SOAKMINP3P1","DEPTH","LATITUDE","LONGITUDE","YEAR","STATION","STRATUM_ID","NAFAREA_ID","Vess_fact","NUM_HOOK_HAUL","total_other_species","total_target_species","avg_weight"
"194",194,5640192,4,"J99-0153","1999-06-06 15:59:00",469,468,42.78783,-63.748,1999,62,"3","4XN",13,1000,59,0,NA
"195",195,5640193,5,"J99-0153","1999-06-06 20:48:00",659,600.25,42.7745,-63.48833,1999,61,"3","4XN",13,1000,73,3,13
"196",196,5640195,14,"J99-0153","1999-06-10 19:06:00",616,135.75,43.51733,-64.45717,1999,31,"1","4XO",13,1000,63,0,NA
"197",197,5640196,15,"J99-0153","1999-06-10 22:36:00",714,158.5,43.72267,-64.4245,1999,59,"2","4XO",13,1000,73,0,NA
"198",198,5640197,16,"J99-0153","1999-06-11 01:01:00",796,152,43.79283,-64.32283,1999,48,"2","4XO",13,1000,53,5,9.4
"199",199,5640620,11,"J99-0156","1999-06-16 16:08:00",488,74,43.5,-61.41667,1999,100,"2","4WH",28,1000,30,4,7.75
"200",200,5640621,10,"J99-0156","1999-06-16 03:11:00",849,99,43.18333,-61.98333,1999,120,"3","4WJ",28,1000,97,52,13
"201",201,5640622,5,"J99-0156","1999-06-13 20:03:00",453,681,42.78333,-63.3,1999,353,"1","4WL",28,1000,123,1,30
"202",202,5640624,6,"J99-0156","1999-06-13 23:40:00",635,621.5,42.76667,-63.21667,1999,123,"3","4WL",28,1000,85,4,26.25
"203",203,5640625,8,"J99-0156","1999-06-14 06:48:00",948,514.5,42.7,-62.7,1999,144,"3","4WL",28,1000,85,4,10.75
"204",204,5640626,9,"J99-0156","1999-06-15 19:04:00",664,78.5,43.5,-62.45,1999,76,"2","4WL",28,1000,131,18,7.83333333333333
"205",205,5640627,1,"J99-0156","1999-06-11 23:43:00",683,115,42.65,-64.81667,1999,26,"1","4XN",28,1000,740,4,6.5
"206",206,5640628,2,"J99-0156","1999-06-12 04:42:00",810,304.5,42.45,-64.8,1999,43,"2","4XN",28,1000,183,1,7
"207",207,5640629,3,"J99-0156","1999-06-12 20:01:00",451,104,42.41667,-65.45,1999,4,"1","4XN",28,1000,722,3,9
"208",208,5640630,4,"J99-0156","1999-06-12 23:43:00",598,112.5,42.36633,-65.3205,1999,34,"2","4XN",28,1000,723,0,NA
"209",209,5640631,10,"J99-0125","1999-06-15 17:00:00",450,99.5,45.82317,-53.89817,1999,220,"3","3O",5,1260,7,0,NA
"210",210,5640632,11,"J99-0125","1999-06-15 19:55:00",560,143,45.815,-54.09467,1999,224,"3","3O",5,1260,7,0,NA
"211",211,5640633,13,"J99-0125","1999-06-16 17:25:00",370,183,44.97667,-54.395,1999,217,"3","3O",5,1260,158,4,32.5
"212",212,5640634,12,"J99-0125","1999-06-15 23:55:00",700,100.5,45.9885,-54.48167,1999,226,"3","3O",5,1260,0,0,NA
"213",213,5640635,1,"J99-0125","1999-06-12 14:45:00",370,177.5,47.03333,-57.63333,1999,198,"3","3PS",5,1260,20,4,32.25
"214",214,5640637,3,"J99-0125","1999-06-12 18:40:00",480,342,47.01667,-57.31667,1999,234,"3","3PS",5,1260,39,0,NA
"215",215,5640638,14,"J99-0125","1999-06-16 20:00:00",420,613.5,44.969,-54.58833,1999,239,"3","3PS",5,1260,44,3,24.6666666666667
"216",216,5640639,16,"J99-0125","1999-06-17 18:40:00",505,88,45.29817,-55.5425,1999,194,"2","3PS",5,1080,529,0,NA
"217",217,5640640,15,"J99-0125","1999-06-17 16:10:00",420,168.5,45.33083,-55.34567,1999,193,"2","3PS",5,1260,339,1,14
"218",218,5640641,20,"J99-0125","1999-06-19 02:30:00",725,410.5,44.98117,-56.54867,1999,192,"1","3PS",5,1260,47,3,18.6666666666667
"219",219,5640642,19,"J99-0125","1999-06-18 22:20:00",655,231.5,44.9545,-56.146,1999,235,"3","3PS",5,1260,188,3,9.66666666666667
"220",220,5640643,18,"J99-0125","1999-06-18 19:00:00",575,108,44.94667,-55.92217,1999,196,"3","3PS",5,1260,145,8,8.25
"221",221,5640645,4,"J99-0125","1999-06-13 15:10:00",380,85,46.61667,-57.35,1999,197,"3","3PS",5,1260,48,0,NA
"222",222,5640646,5,"J99-0125","1999-06-13 17:25:00",465,53,46.56867,-57.239,1999,240,"3","3PS",5,1260,278,4,24.75
"223",223,5640648,7,"J99-0125","1999-06-14 16:10:00",310,91.5,46.09783,-54.80283,1999,195,"3","3PS",5,1260,43,0,NA
"224",224,5640649,8,"J99-0125","1999-06-14 20:10:00",460,84,45.9695,-54.66033,1999,238,"3","3PS",5,1260,1,0,NA
"225",225,5640650,9,"J99-0125","1999-06-14 22:00:00",540,88,45.938,-54.69333,1999,199,"3","3PS",5,1260,11,0,NA
"226",226,5640653,23,"J99-0125","1999-06-19 23:40:00",740,346.5,44.417,-57.23783,1999,284,"3","4VS",5,1620,234,8,17.125
"227",227,5640655,25,"J99-0125","1999-06-20 15:35:00",380,390.5,44.39483,-57.37183,1999,285,"3","4VS",5,1260,89,10,19.7
"228",228,5640663,39,"J99-0152","1999-06-17 13:14:00",174,115.5,44.7265,-58.641,1999,149,"3","4VS",11,1000,4,0,NA
"229",229,5640664,40,"J99-0152","1999-06-17 16:43:00",320,219.25,44.74,-58.82083,1999,163,"3","4VS",11,1000,14,0,NA
"230",230,5640666,1,"J99-0152","1999-06-07 19:26:00",466,200.25,44.22033,-58.1425,1999,160,"3","4VS",11,1000,44,7,7.85714285714286
"231",231,5640667,2,"J99-0152","1999-06-07 23:05:00",571,238.25,44.25133,-57.83817,1999,176,"3","4VS",11,1000,238,9,11.8888888888889
"232",232,5640668,3,"J99-0152","1999-06-08 03:05:00",730,500.75,44.3235,-57.67433,1999,98,"2","4VS",11,1000,62,7,9.85714285714286
"233",233,5640673,8,"J99-0152","1999-06-09 18:22:00",541,395.25,44.62333,-56.70867,1999,128,"3","4VS",11,1000,16,19,16.5789473684211
"234",234,5640674,9,"J99-0152","1999-06-09 15:13:00",326,410.25,44.639,-56.7715,1999,165,"3","4VS",11,1000,16,7,16
"235",235,5640675,10,"J99-0152","1999-06-09 22:05:00",710,423.5,44.6395,-56.84117,1999,161,"3","4VS",11,1000,15,6,29.5
"236",236,5640678,13,"J99-0152","1999-06-10 17:20:00",480,399.5,44.62117,-56.45633,1999,72,"3","4VS",11,1400,34,10,17.4
"237",237,5640739,1,"J99-0134A","1999-06-16 16:00:00",360,97,44.36667,-63.28333,1999,102,"2","4WK",29,980,154,0,NA
"238",238,5640740,2,"J99-0134A","1999-06-16 17:57:00",413,146,44.35,-63.1,1999,97,"2","4WK",29,980,169,0,NA
"239",239,5640741,3,"J99-0134A","1999-06-16 19:21:00",461,145,44.35,-63.1,1999,77,"2","4WK",29,980,161,1,12
"240",240,5640742,4,"J99-0134A","1999-06-16 21:41:00",511,147.25,44.13333,-63.28333,1999,69,"1","4WK",29,980,185,2,8
"241",241,5640743,1,"J99-0134B","1999-06-21 14:00:00",360,242.75,44.2675,-59.36467,1999,166,"3","4VS",29,980,16,5,10.2
"242",242,5640744,4,"J99-0134B","1999-06-21 21:10:00",575,136,44.24967,-59.047,1999,129,"3","4VS",29,980,1,1,2
"243",243,5640745,5,"J99-0134B","1999-06-22 14:27:00",362,182,44.10983,-58.43967,1999,138,"3","4VS",29,980,13,0,NA
"244",244,5640747,10,"J99-0134B","1999-06-23 19:38:00",514,664,43.76517,-59.6605,1999,78,"2","4WF",29,980,0,0,NA
"245",245,5640748,11,"J99-0134B","1999-06-24 14:14:00",370,82.5,43.56517,-60.37167,1999,81,"2","4WF",29,980,7,0,NA
"246",246,5640749,2,"J99-0134B","1999-06-21 16:06:00",406,195,44.16283,-59.15767,1999,122,"3","4WG",29,980,20,3,7.33333333333333
"247",247,5640750,13,"J99-0134B","1999-06-24 20:15:00",600,165.75,43.3985,-60.6045,1999,74,"2","4WG",29,980,15,1,5
"248",248,5640751,3,"J99-0134B","1999-06-21 18:32:00",503,403.5,44.10883,-59.146,1999,85,"2","4WG",29,980,20,3,15
"249",249,5640752,7,"J99-0134B","1999-06-23 14:22:00",369,68.5,43.81767,-59.427,1999,136,"3","4WG",29,980,1,0,NA
"250",250,5640753,12,"J99-0134B","1999-06-24 16:05:00",414,319.25,43.45783,-60.403,1999,124,"3","4WG",29,980,35,14,11.7142857142857
"251",251,5640754,8,"J99-0134B","1999-06-23 15:33:00",412,91.5,43.75967,-59.472,1999,131,"3","4WG",29,980,3,0,NA
"252",252,5640755,9,"J99-0134B","1999-06-23 17:13:00",460,345.5,43.64117,-59.5235,1999,96,"2","4WG",29,980,52,12,8.91666666666667
"253",253,5640756,14,"J99-0134B","1999-06-24 21:59:00",630,301.25,43.30767,-60.7725,1999,73,"2","4WJ",29,980,56,6,6.16666666666667
"254",254,5640758,5,"J99-0140","1999-06-26 16:20:00",408,146.5,44.26483,-59.64583,1999,177,"3","4VS",9,980,1,1,5
"255",255,5640759,7,"J99-0140","1999-06-27 15:15:00",435,184.5,44.801,-59.63917,1999,95,"2","4VS",9,980,15,0,NA
"256",256,5640760,6,"J99-0140","1999-06-26 18:55:00",505,171,44.33383,-59.69917,1999,88,"2","4VS",9,980,3,3,10.6666666666667
"257",257,5640761,8,"J99-0140","1999-06-27 16:36:00",495,155.5,44.803,-59.69667,1999,148,"3","4VS",9,980,2,0,NA
"258",258,5640762,9,"J99-0140","1999-06-27 18:42:00",502,201,44.8035,-59.86717,1999,164,"3","4VS",9,980,3,4,20.25
"259",259,5640763,2,"J99-0140","1999-06-25 17:08:00",437,87,44.16817,-60.60533,1999,125,"3","4WE",9,980,21,0,NA
"260",260,5640764,10,"J99-0140","1999-06-27 21:50:00",575,96.5,44.622,-60.05017,1999,89,"2","4WE",9,980,0,0,NA
"261",261,5640765,1,"J99-0140","1999-06-25 15:30:00",360,82,44.15867,-60.65333,1999,169,"3","4WF",9,980,0,0,NA
"262",262,5640766,3,"J99-0140","1999-06-26 01:00:00",810,139,44.1635,-60.3105,1999,151,"3","4WF",9,980,8,0,NA
"263",263,5640777,11,"J99-0171","1999-06-23 13:12:00",390,158.5,42.14717,-65.50533,1999,55,"2","4XN",35,1000,13,1,5
"264",264,5640778,12,"J99-0171","1999-06-23 14:29:00",450,164.5,42.132,-65.48133,1999,56,"2","4XN",35,1000,4,1,5
"265",265,5640779,1,"J99-0171","1999-06-21 18:32:00",630,84,43.12067,-65.8385,1999,1,"1","4XO",35,1000,994,0,NA
"266",266,5640780,2,"J99-0171","1999-06-21 20:41:00",695,126.25,42.98983,-65.98317,1999,16,"1","4XO",35,1000,805,0,NA
"267",267,5640781,3,"J99-0171","1999-06-21 22:44:00",745,97.75,42.76933,-65.87017,1999,20,"1","4XP",35,1000,68,12,17.75
"268",268,5640782,4,"J99-0171","1999-06-22 01:32:00",787,101.5,42.58117,-66.046,1999,9,"1","4XP",35,1000,4,0,NA
"269",269,5640783,5,"J99-0171","1999-06-22 04:25:00",846,89.75,42.57583,-65.67733,1999,12,"1","4XP",35,1000,50,14,9.35714285714286
"270",270,5640789,13,"J99-0171","1999-06-23 16:42:00",508,239.25,42.03967,-65.62633,1999,46,"2","4XP",35,1000,91,0,NA
"271",271,5640790,6,"J99-0171","1999-06-22 14:59:00",417,100.75,42.44417,-65.77683,1999,2,"1","4XP",35,1000,10,0,NA
"272",272,5640791,7,"J99-0171","1999-06-22 16:43:00",447,203.75,42.31433,-65.81883,1999,29,"1","4XP",35,1000,12,1,5
"273",273,5640792,8,"J99-0171","1999-06-22 18:30:00",483,237,42.22417,-65.86483,1999,14,"1","4XP",35,1000,33,1,14
"274",274,5640793,9,"J99-0171","1999-06-22 20:08:00",527,231,42.1975,-65.80433,1999,24,"1","4XP",35,1000,6,1,17
"275",275,5640794,10,"J99-0171","1999-06-22 22:03:00",578,195,42.2415,-65.68633,1999,28,"1","4XP",35,1000,6,0,NA
"276",276,5641272,7,"J99-0178A","1999-06-26 14:44:00",331,399.25,42.95,-61.88333,1999,167,"3","4WJ",7,1050,30,5,9.4
"277",277,5641273,8,"J99-0178A","1999-06-26 18:21:00",440,115,43.05,-62.11667,1999,157,"3","4WJ",7,1050,18,0,NA
"278",278,5641274,9,"J99-0178A","1999-06-27 16:07:00",390,90,43.56667,-62.03333,1999,126,"3","4WJ",7,1050,19,16,9.1875
"279",279,5641276,5,"J99-0178A","1999-06-25 19:37:00",511,99,43.36667,-62.75,1999,170,"3","4WL",7,1050,36,19,13.5789473684211
"280",280,5641277,10,"J99-0178A","1999-06-27 20:05:00",482,134.75,43.78333,-62.28333,1999,101,"2","4WL",7,1050,30,3,3.33333333333333
"281",281,5641278,11,"J99-0178A","1999-06-27 22:45:00",569,119.5,43.9,-62.18333,1999,140,"3","4WL",7,1050,7,8,7.125
"282",282,5641279,6,"J99-0178A","1999-06-25 23:09:00",593,211,43.58333,-62.96667,1999,154,"3","4WL",7,1050,9,0,NA
"283",283,5641280,1,"J99-0178A","1999-06-24 16:57:00",397,118.5,42.71667,-64.63333,1999,52,"2","4XN",7,1050,78,17,5.58823529411765
"284",284,5641281,2,"J99-0178A","1999-06-24 20:01:00",471,168.75,42.56667,-64.56667,1999,21,"1","4XN",7,1050,88,5,5.4
"285",285,5641282,3,"J99-0178A","1999-06-24 23:09:00",561,119,42.73333,-64.43333,1999,13,"1","4XN",7,1050,27,7,5.57142857142857
"286",286,5641283,1,"J99-0178B","1999-06-29 14:32:00",336,80,44.53333,-60.93333,1999,90,"2","4WE",7,1050,8,0,NA
"287",287,5641284,2,"J99-0178B","1999-06-29 17:18:00",442,67.75,44.61667,-60.86667,1999,99,"2","4WE",7,1050,10,0,NA
"288",288,5641285,3,"J99-0178B","1999-06-29 19:03:00",471,99.75,44.61667,-60.95,1999,86,"2","4WE",7,1050,7,0,NA
"289",289,5641286,4,"J99-0178B","1999-06-30 14:52:00",292,212.5,44.1,-62.95,1999,65,"1","4WK",7,1050,106,0,NA
"290",290,5641287,5,"J99-0178B","1999-06-30 17:06:00",382,201.25,44.08333,-63,1999,66,"1","4WK",7,1050,194,1,7
"291",291,5641357,1,"J99-0149","1999-07-05 15:20:00",440,439,44.88033,-57.1555,1999,152,"3","4VS",32,980,13,0,NA
"292",292,5641358,2,"J99-0149","1999-07-05 18:55:00",522,421,44.8505,-56.76767,1999,75,"2","4VS",32,980,13,2,12
"293",293,5641359,3,"J99-0149","1999-07-05 21:05:00",557,421,44.78183,-56.76,1999,150,"3","4VS",32,980,20,1,36
"294",294,5641360,4,"J99-0149","1999-07-06 00:05:00",633,419,44.66617,-56.969,1999,137,"3","4VS",32,980,13,2,14
"295",295,5641362,6,"J99-0149","1999-07-06 19:30:00",553,82,44.265,-58.27233,1999,168,"3","4VS",32,980,0,0,NA
"296",296,5641363,7,"J99-0149","1999-07-06 21:40:00",612,61.5,44.3175,-58.44167,1999,84,"2","4VS",32,980,0,0,NA
"297",297,5641364,8,"J99-0149","1999-07-07 00:45:00",658,352,44.02233,-58.50467,1999,130,"3","4VS",32,980,36,25,7.92
"298",298,5641365,10,"J99-0149","1999-07-08 01:55:00",552,199.5,44.89667,-61.06933,1999,67,"1","4WD",32,980,64,0,NA
"299",299,5641366,11,"J99-0149","1999-07-08 04:00:00",594,147.5,44.8375,-61.24733,1999,68,"1","4WD",32,980,15,0,NA
"300",300,5641367,9,"J99-0149","1999-07-07 22:15:00",463,204.25,44.816,-60.61117,1999,87,"2","4WE",32,980,30,0,NA
"301",301,5641549,4,"J99-0204","1999-07-05 16:02:00",479,100,42.8105,-65.0215,1999,6,"1","4XN",2,1000,49,4,10.25
"302",302,5641550,5,"J99-0204","1999-07-05 19:56:00",637,92.25,42.91933,-64.82883,1999,27,"1","4XN",2,1000,37,1,12
"303",303,5641551,7,"J99-0204","1999-07-06 03:20:00",857,144.75,43.13933,-64.819,1999,33,"2","4XN",2,1000,103,1,8
"304",304,5641552,12,"J99-0204","1999-07-07 17:02:00",513,132.25,42.7325,-65.44433,1999,51,"2","4XN",2,1000,37,4,8.5
"305",305,5641554,6,"J99-0204","1999-07-05 23:27:00",741,105.5,42.999,-64.54967,1999,17,"1","4XN",2,1000,13,2,33.5
"306",306,5641555,1,"J99-0204","1999-07-04 15:33:00",433,97.75,43.52433,-64.73883,1999,42,"2","4XO",2,1000,754,0,NA
"307",307,5641557,16,"J99-0204","1999-07-08 16:30:00",392,92.75,43.1595,-65.50567,1999,18,"1","4XO",2,1000,616,0,NA
"308",308,5641558,15,"J99-0204","1999-07-08 13:04:00",272,130,43.04183,-65.63783,1999,47,"2","4XO",2,1000,752,0,NA
"309",309,5641559,13,"J99-0204","1999-07-07 20:36:00",627,139,42.87917,-65.43467,1999,38,"2","4XO",2,1000,17,0,NA
"310",310,5641560,10,"J99-0204","1999-07-06 21:36:00",686,144.75,43.01967,-65.30617,1999,36,"2","4XO",2,1000,61,0,NA
"311",311,5641561,9,"J99-0204","1999-07-06 18:47:00",549,144.25,43.05217,-65.3065,1999,37,"2","4XO",2,1000,97,0,NA
"312",312,5641562,2,"J99-0204","1999-07-04 20:31:00",555,121.5,43.30617,-64.59867,1999,3,"1","4XO",2,1000,241,1,5
"313",313,5641563,8,"J99-0204","1999-07-06 15:21:00",437,157.75,43.13233,-65.146,1999,49,"2","4XO",2,1000,80,0,NA
"314",314,5641564,3,"J99-0204","1999-07-04 23:47:00",661,99.5,43.2885,-64.72733,1999,15,"1","4XO",2,1000,186,1,11
"315",315,5642323,1,"J99-0223","1999-07-22 01:10:00",1020,216.5,43.60817,-63.245,1999,127,"3","4WL",13,900,12,0,NA
"316",316,5642324,2,"J99-0223","1999-07-21 22:50:00",840,113.25,43.66217,-63.2755,1999,82,"2","4WL",13,1050,25,0,NA
"317",317,5642325,3,"J99-0223","1999-07-21 18:10:00",400,270.5,43.849,-62.904,1999,158,"3","4WL",13,900,21,1,8
"318",318,5642328,6,"J99-0223","1999-07-23 20:40:00",690,547.5,42.78433,-63.11883,1999,132,"3","4WL",13,1500,17,7,12.7142857142857
"319",319,5642330,8,"J99-0223","1999-07-23 15:50:00",333,577.75,42.77917,-62.99133,1999,159,"3","4WL",13,1200,37,12,11.5
"320",320,5642334,12,"J99-0223","1999-07-25 17:15:00",533,101,43.21517,-62.51033,1999,139,"3","4WL",13,1050,41,2,15
"321",321,5642407,3,"J99-0192","1999-07-21 20:16:00",389,407.5,42.94517,-61.8405,1999,178,"3","4WJ",7,1500,105,11,10.5454545454545
"322",322,5642418,5,"J99-0216","1999-07-19 20:05:00",360,122,44.14683,-61.81617,1999,91,"2","4WH",28,990,7,4,8.75
"323",323,5642419,6,"J99-0216","1999-07-19 23:40:00",465,106,44.057,-61.64583,1999,153,"3","4WH",28,990,8,0,NA
"324",324,5642420,7,"J99-0216","1999-07-20 03:01:00",572,110.25,43.98633,-61.73417,1999,162,"3","4WH",28,990,3,0,NA
"325",325,5642421,3,"J99-0216","1999-07-18 22:05:00",370,77.5,43.39583,-61.42717,1999,93,"2","4WJ",28,990,37,1,15
"326",326,5642477,1,"J99-0144","1999-07-16 16:02:00",481,113.75,43.573,-62.74517,1999,121,"3","4WL",29,980,28,0,NA
"327",327,5642478,2,"J99-0144","1999-07-16 19:18:00",488,89.25,43.29183,-63.16467,1999,92,"2","4WL",29,980,41,1,5
"328",328,5642479,3,"J99-0144","1999-07-16 21:16:00",526,135,43.11867,-63.13083,1999,83,"2","4WL",29,980,22,0,NA
"329",329,5642570,29,"J99-0183","1999-07-14 12:50:00",269,375.5,44.58767,-53.92283,1999,210,"3","3O",27,1080,15,0,NA
"330",330,5642573,35,"J99-0183","1999-07-15 19:29:00",678,94,44.73083,-53.64667,1999,227,"3","3O",27,1080,249,9,12.1111111111111
"331",331,5642574,34,"J99-0183","1999-07-15 21:50:00",843,101,44.68017,-53.65367,1999,208,"3","3O",27,1080,32,0,NA
"332",332,5642575,44,"J99-0183","1999-07-17 13:43:00",394,83.5,44.3985,-52.28167,1999,218,"3","3O",27,945,111,0,NA
"333",333,5642576,43,"J99-0183","1999-07-16 23:38:00",831,108.5,44.49167,-53.023,1999,215,"3","3O",27,945,81,0,NA
"334",334,5642580,39,"J99-0183","1999-07-16 12:41:00",341,87,44.66,-52.64867,1999,222,"2","3O",27,945,83,0,NA
"335",335,5642581,38,"J99-0183","1999-07-15 13:18:00",198,83.5,44.92317,-53.5105,1999,200,"1","3O",27,1080,67,0,NA
"336",336,5642582,37,"J99-0183","1999-07-15 15:10:00",348,89,44.83933,-53.52717,1999,206,"3","3O",27,1080,81,1,12
"337",337,5642594,48,"J99-0183","1999-07-17 22:30:00",723,87,44.083,-52.08383,1999,201,"1","3O",27,945,162,0,NA
"338",338,5642595,47,"J99-0183","1999-07-17 19:20:00",631,83,44.294,-52.0305,1999,232,"3","3O",27,945,109,0,NA
"339",339,5642596,46,"J99-0183","1999-07-17 17:45:00",555,82.5,44.32967,-52.05717,1999,233,"3","3O",27,945,127,0,NA
"340",340,5642597,45,"J99-0183","1999-07-17 16:00:00",475,82,44.35317,-52.11817,1999,225,"3","3O",27,945,85,0,NA
"341",341,5642598,36,"J99-0183","1999-07-15 17:10:00",503,88,44.79283,-53.60233,1999,228,"3","3O",27,1080,203,2,12
"342",342,5642607,67,"J99-0183","1999-07-21 19:27:00",580,390,44.58333,-56.63333,1999,147,"3","4VS",27,1215,10,14,13.9285714285714
"343",343,100017227,1,"J00-0149","2000-05-24 18:12:00",397,56.5,44.69433,-50.5015,2000,213,"3","3NC",39,1040,170,9,25.8888888888889
"344",344,100017228,2,"J00-0149","2000-05-24 23:28:00",643,59.5,44.5735,-50.4035,2000,230,"3","3NC",39,1040,216,8,30.75
"345",345,100017229,3,"J00-0149","2000-05-25 02:50:00",820,59.5,44.53917,-50.3675,2000,212,"3","3NC",39,1040,186,14,38.5
"346",346,100017230,4,"J00-0149","2000-05-25 15:14:00",369,67,44.183,-50.51267,2000,207,"3","3NC",39,1040,159,2,17
"347",347,100017231,5,"J00-0149","2000-05-25 18:33:00",523,65,44.108,-50.5715,2000,202,"2","3NC",39,1040,107,0,NA
"348",348,100017232,6,"J00-0149","2000-05-25 21:40:00",684,67,44.09267,-50.6325,2000,203,"2","3NC",39,1040,173,1,18
"349",349,100017233,7,"J00-0149","2000-05-26 14:50:00",408,76,43.69217,-51.14483,2000,221,"1","3OE",39,1040,433,0,NA
"350",350,100017234,8,"J00-0149","2000-05-26 20:21:00",616,77.75,43.76033,-51.47183,2000,223,"2","3OE",39,1040,502,0,NA
"351",351,100017235,9,"J00-0149","2000-05-27 15:25:00",445,569.5,43.50867,-52.04517,2000,214,"3","3OE",39,1040,145,17,18.1764705882353
"352",352,100017236,10,"J00-0149","2000-05-27 18:56:00",605,463.25,43.60367,-52.091,2000,229,"3","3OE",39,1040,250,16,17.25
"353",353,100017237,11,"J00-0149","2000-05-27 23:19:00",819,454,43.68433,-52.17033,2000,231,"3","3OE",39,1040,121,18,10.7222222222222
"354",354,100017238,12,"J00-0149","2000-05-28 03:36:00",996,475,43.72233,-52.3605,2000,211,"3","3OE",39,1040,340,8,17
"355",355,100017239,13,"J00-0149","2000-05-28 07:56:00",1221,572,43.74017,-52.44217,2000,216,"3","3OE",39,1040,109,5,12.8
"356",356,100017240,14,"J00-0149","2000-05-28 19:37:00",382,487.5,43.975,-52.6575,2000,219,"3","3OE",39,1040,58,7,12
"357",357,100017318,1,"J00-0154","2000-05-20 15:50:00",407,199.5,47.04817,-57.60683,2000,198,"3","3PS",5,1050,38,11,27.1818181818182
"358",358,100017319,2,"J00-0154","2000-05-20 18:55:00",503,337,47.02883,-57.342,2000,234,"3","3PS",5,1050,15,0,NA
"359",359,100017320,3,"J00-0154","2000-05-21 13:35:00",362,186.75,46.632,-57.44333,2000,197,"3","3PS",5,1050,44,2,19.5
"360",360,100017321,4,"J00-0154","2000-05-21 16:05:00",458,55.25,46.57717,-57.2965,2000,240,"3","3PS",5,1050,281,3,18.3333333333333
"361",361,100017322,5,"J00-0154","2000-05-22 13:50:00",363,88,46.096,-54.81083,2000,195,"3","3PS",5,1050,28,0,NA
"362",362,100017323,6,"J00-0154","2000-05-22 16:30:00",453,85,45.99433,-54.67467,2000,238,"3","3PS",5,1050,28,0,NA
"363",363,100017324,7,"J00-0154","2000-05-22 18:40:00",560,83,45.96167,-54.65767,2000,199,"3","3PS",5,1050,22,0,NA
"364",364,100017325,8,"J00-0154","2000-05-23 14:10:00",392,102.5,45.99417,-54.4445,2000,226,"3","3O",5,1050,8,0,NA
"365",365,100017326,9,"J00-0154","2000-05-23 17:50:00",485,140,45.826,-54.146,2000,224,"3","3O",5,1050,1,0,NA
"366",366,100017327,10,"J00-0154","2000-05-23 20:05:00",550,140,45.812,-53.95333,2000,220,"3","3O",5,1050,2,0,NA
"367",367,100017328,11,"J00-0154","2000-05-24 14:00:00",378,178,45.012,-54.36783,2000,217,"3","3PS",5,1050,279,0,NA
"368",368,100017329,12,"J00-0154","2000-05-24 17:15:00",505,497.5,44.97083,-54.55567,2000,239,"3","3PS",5,1050,24,1,36
"369",369,100017330,13,"J00-0154","2000-05-24 21:25:00",688,517,44.99267,-54.76983,2000,236,"3","3PS",5,1050,43,8,13
"370",370,100017331,14,"J00-0154","2000-05-25 16:15:00",508,96,45.27333,-55.56433,2000,194,"2","3PS",5,1050,1096,0,NA
"371",371,100017332,15,"J00-0154","2000-05-25 19:15:00",607,171,45.30933,-55.38583,2000,193,"2","3PS",5,1050,230,0,NA
"372",372,100017333,16,"J00-0154","2000-05-25 22:40:00",673,473.5,45.0995,-55.17533,2000,191,"1","3PS",5,1050,187,5,17.4
"373",373,100017334,17,"J00-0154","2000-05-26 01:35:00",743,234.5,45.01217,-55.317,2000,237,"3","3PS",5,1050,160,5,11.6
"374",374,100017340,23,"J00-0154","2000-05-27 23:35:00",489,547.5,44.55567,-56.62633,2000,147,"3","4VS",5,900,21,3,45.3333333333333
"375",375,100017577,1,"J00-0186","2000-06-01 17:25:00",355,51.25,42.73633,-65.42483,2000,51,"2","4XN",2,1000,127,9,11.3333333333333
"376",376,100017578,2,"J00-0186","2000-06-01 21:50:00",575,51,42.73333,-65.28367,2000,50,"2","4XN",2,1000,124,5,9.8
"377",377,100017579,3,"J00-0186","2000-06-02 01:15:00",720,50.5,42.78767,-65.1065,2000,6,"1","4XN",2,1000,132,7,7.14285714285714
"378",378,100017726,5,"J00-0153","2000-05-20 22:40:00",720,321.5,44.31817,-58.30067,2000,168,"3","4VC",27,1170,4,14,10.7857142857143
"379",379,100017782,61,"J00-0153","2000-05-31 16:50:00",626,98,45.25117,-59.514,2000,64,"1","4VC",27,910,5,0,NA
"380",380,100017783,62,"J00-0153","2000-05-31 14:45:00",429,94,45.22317,-59.2865,2000,173,"3","4VC",27,910,11,1,19
"381",381,100017784,63,"J00-0153","2000-05-31 13:00:00",280,92.5,45.27883,-59.147,2000,71,"1","4VC",27,910,7,0,NA
"382",382,100017785,64,"J00-0153","2000-05-31 11:10:00",105,95.5,45.32067,-58.9795,2000,63,"1","4VC",27,910,5,0,NA
"383",383,100017788,1,"J00-0182","2000-05-31 14:39:00",405,94.5,43.249,-64.28267,2000,25,"1","4XN",13,1048,43,5,6
"384",384,100017789,2,"J00-0182","2000-05-31 18:05:00",533,97,43.367,-64.184,2000,58,"2","4XN",13,1048,53,9,11
"385",385,100017790,3,"J00-0182","2000-05-31 22:13:00",656,135.5,43.41933,-63.90633,2000,53,"2","4XN",13,1048,120,12,9.25
"386",386,100017791,4,"J00-0182","2000-06-01 14:30:00",397,92.25,43.15117,-63.9455,2000,45,"2","4XN",13,1048,44,9,7.33333333333333
